"","x","y","layer"
"1",756985.279123884,7521287.5004698,9.0031
"2",756985.279123884,7521275.34615339,9.0031
"3",757003.914203465,7521275.34615339,9.31393333333333
"4",756966.644044303,7521263.19183699,9.35793333333334
"5",756985.279123884,7521263.19183699,9.0031
"6",757003.914203465,7521263.19183699,9.31393333333333
"7",756966.644044303,7521251.03752059,9.35793333333334
"8",756985.279123884,7521251.03752059,9.0031
"9",757003.914203465,7521251.03752059,9.31393333333333
"10",757022.549283046,7521251.03752059,9.35883333333333
"11",756966.644044303,7521238.88320418,9.35793333333334
"12",756985.279123884,7521238.88320418,9.0031
"13",757003.914203465,7521238.88320418,9.31393333333333
"14",757022.549283046,7521238.88320418,9.35883333333333
"15",756948.008964722,7521226.72888778,9.35793333333334
"16",756966.644044303,7521226.72888778,9.35793333333334
"17",756985.279123884,7521226.72888778,9.0031
"18",757003.914203465,7521226.72888778,9.31393333333333
"19",757022.549283046,7521226.72888778,9.35883333333333
"20",756948.008964722,7521214.57457138,9.35793333333334
"21",756966.644044303,7521214.57457138,9.35793333333334
"22",756985.279123884,7521214.57457138,9.0031
"23",757003.914203465,7521214.57457138,9.31393333333333
"24",757022.549283046,7521214.57457138,9.35883333333333
"25",756929.373885141,7521202.42025497,10.1388
"26",756948.008964722,7521202.42025497,9.35793333333334
"27",756966.644044303,7521202.42025497,9.35793333333334
"28",756985.279123884,7521202.42025497,9.0031
"29",757003.914203465,7521202.42025497,9.31393333333333
"30",757022.549283046,7521202.42025497,9.35883333333333
"31",757041.184362627,7521202.42025497,9.48523333333333
"32",756929.373885141,7521190.26593857,10.1388
"33",756948.008964722,7521190.26593857,9.35793333333334
"34",756966.644044303,7521190.26593857,9.35793333333334
"35",756985.279123884,7521190.26593857,9.0031
"36",757003.914203465,7521190.26593857,9.31393333333333
"37",757022.549283046,7521190.26593857,9.35883333333333
"38",757041.184362627,7521190.26593857,9.48523333333333
"39",756910.73880556,7521178.11162217,10.1388
"40",756929.373885141,7521178.11162217,10.1388
"41",756948.008964722,7521178.11162217,9.35793333333334
"42",756966.644044303,7521178.11162217,9.35793333333334
"43",756985.279123884,7521178.11162217,9.0031
"44",757003.914203465,7521178.11162217,9.31393333333333
"45",757022.549283046,7521178.11162217,9.35883333333333
"46",757041.184362627,7521178.11162217,9.48523333333333
"47",756910.73880556,7521165.95730576,10.1388
"48",756929.373885141,7521165.95730576,10.1388
"49",756948.008964722,7521165.95730576,9.35793333333334
"50",756966.644044303,7521165.95730576,9.35793333333334
"51",756985.279123884,7521165.95730576,9.0031
"52",757003.914203465,7521165.95730576,9.31393333333333
"53",757022.549283046,7521165.95730576,9.35883333333333
"54",757041.184362627,7521165.95730576,9.48523333333333
"55",756892.103725979,7521153.80298936,7.23766666666666
"56",756910.73880556,7521153.80298936,7.89026666666667
"57",756929.373885141,7521153.80298936,7.89026666666667
"58",756948.008964722,7521153.80298936,6.81246666666666
"59",756966.644044303,7521153.80298936,6.81246666666666
"60",756985.279123884,7521153.80298936,6.50016666666667
"61",757003.914203465,7521153.80298936,7.02166666666666
"62",757022.549283046,7521153.80298936,7.06656666666666
"63",757041.184362627,7521153.80298936,7.2804
"64",756892.103725979,7521141.64867296,6.51026666666666
"65",756910.73880556,7521141.64867296,7.16286666666666
"66",756929.373885141,7521141.64867296,7.16286666666666
"67",756948.008964722,7521141.64867296,6.0612
"68",756966.644044303,7521141.64867296,6.0612
"69",756985.279123884,7521141.64867296,5.7977
"70",757003.914203465,7521141.64867296,6.39736666666666
"71",757022.549283046,7521141.64867296,6.44226666666667
"72",757041.184362627,7521141.64867296,6.70933333333333
"73",756873.468646398,7521129.49435655,6.479
"74",756892.103725979,7521129.49435655,6.51026666666666
"75",756910.73880556,7521129.49435655,7.16286666666666
"76",756929.373885141,7521129.49435655,7.16286666666666
"77",756948.008964722,7521129.49435655,6.0612
"78",756966.644044303,7521129.49435655,6.0612
"79",756985.279123884,7521129.49435655,5.7977
"80",757003.914203465,7521129.49435655,6.39736666666666
"81",757022.549283046,7521129.49435655,6.44226666666667
"82",757041.184362627,7521129.49435655,6.70933333333333
"83",756873.468646398,7521117.34004015,6.479
"84",756892.103725979,7521117.34004015,6.51026666666666
"85",756910.73880556,7521117.34004015,7.16286666666666
"86",756929.373885141,7521117.34004015,7.16286666666666
"87",756948.008964722,7521117.34004015,6.0612
"88",756966.644044303,7521117.34004015,6.0612
"89",756985.279123884,7521117.34004015,5.7977
"90",757003.914203465,7521117.34004015,6.39736666666666
"91",757022.549283046,7521117.34004015,6.44226666666667
"92",757041.184362627,7521117.34004015,6.70933333333333
"93",756854.833566817,7521105.18572375,6.479
"94",756873.468646398,7521105.18572375,6.479
"95",756892.103725979,7521105.18572375,6.51026666666666
"96",756910.73880556,7521105.18572375,7.16286666666666
"97",756929.373885141,7521105.18572375,7.16286666666666
"98",756948.008964722,7521105.18572375,6.0612
"99",756966.644044303,7521105.18572375,6.0612
"100",756985.279123884,7521105.18572375,5.7977
"101",757003.914203465,7521105.18572375,6.39736666666666
"102",757022.549283046,7521105.18572375,6.44226666666667
"103",757041.184362627,7521105.18572375,6.70933333333333
"104",756854.833566817,7521093.03140734,6.50693333333333
"105",756873.468646398,7521093.03140734,6.50693333333333
"106",756892.103725979,7521093.03140734,6.57523333333333
"107",756910.73880556,7521093.03140734,7.21316666666666
"108",756929.373885141,7521093.03140734,7.21316666666666
"109",756948.008964722,7521093.03140734,6.07486666666666
"110",756966.644044303,7521093.03140734,6.07486666666666
"111",756985.279123884,7521093.03140734,5.76836666666666
"112",757003.914203465,7521093.03140734,6.39776666666666
"113",757022.549283046,7521093.03140734,6.44266666666666
"114",757041.184362627,7521093.03140734,6.75273333333333
"115",756836.198487235,7521080.87709094,9.7923
"116",756854.833566817,7521080.87709094,6.50693333333333
"117",756873.468646398,7521080.87709094,6.50693333333333
"118",756892.103725979,7521080.87709094,6.57523333333333
"119",756910.73880556,7521080.87709094,7.21316666666666
"120",756929.373885141,7521080.87709094,7.21316666666666
"121",756948.008964722,7521080.87709094,6.07486666666666
"122",756966.644044303,7521080.87709094,6.07486666666666
"123",756985.279123884,7521080.87709094,5.76836666666666
"124",757003.914203465,7521080.87709094,6.39776666666666
"125",757022.549283046,7521080.87709094,6.44266666666666
"126",757041.184362627,7521080.87709094,6.75273333333333
"127",757059.819442208,7521080.87709094,6.75273333333333
"128",756836.198487235,7521068.72277454,9.7923
"129",756854.833566817,7521068.72277454,6.50693333333333
"130",756873.468646398,7521068.72277454,6.50693333333333
"131",756892.103725979,7521068.72277454,6.57523333333333
"132",756910.73880556,7521068.72277454,7.21316666666666
"133",756929.373885141,7521068.72277454,7.21316666666666
"134",756948.008964722,7521068.72277454,6.07486666666666
"135",756966.644044303,7521068.72277454,6.07486666666666
"136",756985.279123884,7521068.72277454,5.76836666666666
"137",757003.914203465,7521068.72277454,6.39776666666666
"138",757022.549283046,7521068.72277454,6.44266666666666
"139",757041.184362627,7521068.72277454,6.75273333333333
"140",757059.819442208,7521068.72277454,6.75273333333333
"141",756817.563407654,7521056.56845813,9.81886666666667
"142",756836.198487235,7521056.56845813,9.7923
"143",756854.833566817,7521056.56845813,6.50693333333333
"144",756873.468646398,7521056.56845813,6.50693333333333
"145",756892.103725979,7521056.56845813,6.57523333333333
"146",756910.73880556,7521056.56845813,7.21316666666666
"147",756929.373885141,7521056.56845813,7.21316666666666
"148",756948.008964722,7521056.56845813,6.07486666666666
"149",756966.644044303,7521056.56845813,6.07486666666666
"150",756985.279123884,7521056.56845813,5.76836666666666
"151",757003.914203465,7521056.56845813,6.39776666666666
"152",757022.549283046,7521056.56845813,6.44266666666666
"153",757041.184362627,7521056.56845813,6.75273333333333
"154",757059.819442208,7521056.56845813,6.75273333333333
"155",756817.563407654,7521044.41414173,9.811
"156",756836.198487235,7521044.41414173,9.78443333333334
"157",756854.833566817,7521044.41414173,6.49546666666666
"158",756873.468646398,7521044.41414173,6.49546666666666
"159",756892.103725979,7521044.41414173,6.57736666666666
"160",756910.73880556,7521044.41414173,7.2213
"161",756929.373885141,7521044.41414173,7.2213
"162",756948.008964722,7521044.41414173,6.08499999999999
"163",756966.644044303,7521044.41414173,6.08499999999999
"164",756985.279123884,7521044.41414173,5.8058
"165",757003.914203465,7521044.41414173,6.43203333333333
"166",757022.549283046,7521044.41414173,6.48093333333333
"167",757041.184362627,7521044.41414173,6.79716666666666
"168",757059.819442208,7521044.41414173,6.79716666666666
"169",756798.928328073,7521032.25982533,11.0401666666667
"170",756817.563407654,7521032.25982533,9.811
"171",756836.198487235,7521032.25982533,9.78443333333334
"172",756854.833566817,7521032.25982533,6.49546666666666
"173",756873.468646398,7521032.25982533,6.49546666666666
"174",756892.103725979,7521032.25982533,6.57736666666666
"175",756910.73880556,7521032.25982533,7.2213
"176",756929.373885141,7521032.25982533,7.2213
"177",756948.008964722,7521032.25982533,6.08499999999999
"178",756966.644044303,7521032.25982533,6.08499999999999
"179",756985.279123884,7521032.25982533,5.8058
"180",757003.914203465,7521032.25982533,6.43203333333333
"181",757022.549283046,7521032.25982533,6.48093333333333
"182",757041.184362627,7521032.25982533,6.79716666666666
"183",757059.819442208,7521032.25982533,6.79716666666666
"184",756780.293248492,7521020.10550892,9.30086666666667
"185",756798.928328073,7521020.10550892,11.0401666666667
"186",756817.563407654,7521020.10550892,9.811
"187",756836.198487235,7521020.10550892,9.78443333333334
"188",756854.833566817,7521020.10550892,6.49546666666666
"189",756873.468646398,7521020.10550892,6.49546666666666
"190",756892.103725979,7521020.10550892,6.57736666666666
"191",756910.73880556,7521020.10550892,7.2213
"192",756929.373885141,7521020.10550892,7.2213
"193",756948.008964722,7521020.10550892,6.08499999999999
"194",756966.644044303,7521020.10550892,6.08499999999999
"195",756985.279123884,7521020.10550892,5.8058
"196",757003.914203465,7521020.10550892,6.43203333333333
"197",757022.549283046,7521020.10550892,6.48093333333333
"198",757041.184362627,7521020.10550892,6.79716666666666
"199",757059.819442208,7521020.10550892,6.79716666666666
"200",757078.454521789,7521020.10550892,6.79716666666666
"201",756780.293248492,7521007.95119252,9.30086666666667
"202",756798.928328073,7521007.95119252,11.0401666666667
"203",756817.563407654,7521007.95119252,9.811
"204",756836.198487235,7521007.95119252,9.78443333333334
"205",756854.833566817,7521007.95119252,6.49546666666666
"206",756873.468646398,7521007.95119252,6.49546666666666
"207",756892.103725979,7521007.95119252,6.57736666666666
"208",756910.73880556,7521007.95119252,7.2213
"209",756929.373885141,7521007.95119252,7.2213
"210",756948.008964722,7521007.95119252,6.08499999999999
"211",756966.644044303,7521007.95119252,6.08499999999999
"212",756985.279123884,7521007.95119252,5.8058
"213",757003.914203465,7521007.95119252,6.43203333333333
"214",757022.549283046,7521007.95119252,6.48093333333333
"215",757041.184362627,7521007.95119252,6.79716666666666
"216",757059.819442208,7521007.95119252,6.79716666666666
"217",757078.454521789,7521007.95119252,6.79716666666666
"218",756761.658168911,7520995.79687612,9.26456666666667
"219",756780.293248492,7520995.79687612,9.26456666666667
"220",756798.928328073,7520995.79687612,11.0050666666667
"221",756817.563407654,7520995.79687612,9.7207
"222",756836.198487235,7520995.79687612,9.68513333333334
"223",756854.833566817,7520995.79687612,6.39066666666666
"224",756873.468646398,7520995.79687612,6.39066666666666
"225",756892.103725979,7520995.79687612,6.46256666666666
"226",756910.73880556,7520995.79687612,7.13983333333333
"227",756929.373885141,7520995.79687612,7.13983333333333
"228",756948.008964722,7520995.79687612,6.00753333333333
"229",756966.644044303,7520995.79687612,6.00753333333333
"230",756985.279123884,7520995.79687612,5.71833333333333
"231",757003.914203465,7520995.79687612,6.3297
"232",757022.549283046,7520995.79687612,6.3786
"233",757041.184362627,7520995.79687612,6.69483333333333
"234",757059.819442208,7520995.79687612,6.69483333333333
"235",757078.454521789,7520995.79687612,6.69483333333333
"236",756761.658168911,7520983.64255971,9.26456666666667
"237",756780.293248492,7520983.64255971,9.26456666666667
"238",756798.928328073,7520983.64255971,11.0050666666667
"239",756817.563407654,7520983.64255971,9.7207
"240",756836.198487235,7520983.64255971,9.68513333333334
"241",756854.833566817,7520983.64255971,6.39066666666666
"242",756873.468646398,7520983.64255971,6.39066666666666
"243",756892.103725979,7520983.64255971,6.46256666666666
"244",756910.73880556,7520983.64255971,7.13983333333333
"245",756929.373885141,7520983.64255971,7.13983333333333
"246",756948.008964722,7520983.64255971,6.00753333333333
"247",756966.644044303,7520983.64255971,6.00753333333333
"248",756985.279123884,7520983.64255971,5.71833333333333
"249",757003.914203465,7520983.64255971,6.3297
"250",757022.549283046,7520983.64255971,6.3786
"251",757041.184362627,7520983.64255971,6.69483333333333
"252",757059.819442208,7520983.64255971,6.69483333333333
"253",757078.454521789,7520983.64255971,6.69483333333333
"254",756743.02308933,7520971.48824331,9.62856666666667
"255",756761.658168911,7520971.48824331,9.26456666666667
"256",756780.293248492,7520971.48824331,9.26456666666667
"257",756798.928328073,7520971.48824331,11.0050666666667
"258",756817.563407654,7520971.48824331,9.7207
"259",756836.198487235,7520971.48824331,9.68513333333334
"260",756854.833566817,7520971.48824331,6.39066666666666
"261",756873.468646398,7520971.48824331,6.39066666666666
"262",756892.103725979,7520971.48824331,6.46256666666666
"263",756910.73880556,7520971.48824331,7.13983333333333
"264",756929.373885141,7520971.48824331,7.13983333333333
"265",756948.008964722,7520971.48824331,6.00753333333333
"266",756966.644044303,7520971.48824331,6.00753333333333
"267",756985.279123884,7520971.48824331,5.71833333333333
"268",757003.914203465,7520971.48824331,6.3297
"269",757022.549283046,7520971.48824331,6.3786
"270",757041.184362627,7520971.48824331,6.69483333333333
"271",757059.819442208,7520971.48824331,6.69483333333333
"272",757078.454521789,7520971.48824331,6.69483333333333
"273",756724.388009749,7520959.33392691,9.5216
"274",756743.02308933,7520959.33392691,9.62856666666667
"275",756761.658168911,7520959.33392691,9.26456666666667
"276",756780.293248492,7520959.33392691,9.26456666666667
"277",756798.928328073,7520959.33392691,11.0050666666667
"278",756817.563407654,7520959.33392691,9.7207
"279",756836.198487235,7520959.33392691,9.68513333333334
"280",756854.833566817,7520959.33392691,6.39066666666666
"281",756873.468646398,7520959.33392691,6.39066666666666
"282",756892.103725979,7520959.33392691,6.46256666666666
"283",756910.73880556,7520959.33392691,7.13983333333333
"284",756929.373885141,7520959.33392691,7.13983333333333
"285",756948.008964722,7520959.33392691,6.00753333333333
"286",756966.644044303,7520959.33392691,6.00753333333333
"287",756985.279123884,7520959.33392691,5.71833333333333
"288",757003.914203465,7520959.33392691,6.3297
"289",757022.549283046,7520959.33392691,6.3786
"290",757041.184362627,7520959.33392691,6.69483333333333
"291",757059.819442208,7520959.33392691,6.69483333333333
"292",757078.454521789,7520959.33392691,6.69483333333333
"293",757842.492784613,7520959.33392691,15.4939
"294",756724.388009749,7520947.1796105,9.7625
"295",756743.02308933,7520947.1796105,9.87146666666667
"296",756761.658168911,7520947.1796105,9.52026666666667
"297",756780.293248492,7520947.1796105,9.52026666666667
"298",756798.928328073,7520947.1796105,11.2723666666667
"299",756817.563407654,7520947.1796105,10.6516
"300",756836.198487235,7520947.1796105,10.6240333333333
"301",756854.833566817,7520947.1796105,7.37026666666667
"302",756873.468646398,7520947.1796105,7.37026666666667
"303",756892.103725979,7520947.1796105,7.49803333333333
"304",756910.73880556,7520947.1796105,8.19773333333333
"305",756929.373885141,7520947.1796105,8.19773333333333
"306",756948.008964722,7520947.1796105,7.21236666666666
"307",756966.644044303,7520947.1796105,7.21236666666666
"308",756985.279123884,7520947.1796105,6.99603333333333
"309",757003.914203465,7520947.1796105,7.4852
"310",757022.549283046,7520947.1796105,7.5148
"311",757041.184362627,7520947.1796105,7.7287
"312",757059.819442208,7520947.1796105,7.7287
"313",757078.454521789,7520947.1796105,7.7287
"314",757823.857705032,7520947.1796105,15.4274666666667
"315",757842.492784613,7520947.1796105,15.8990666666667
"316",757861.127864194,7520947.1796105,15.9902666666667
"317",757879.762943775,7520947.1796105,15.9902666666667
"318",756705.752930168,7520935.0252941,10.4238666666667
"319",756724.388009749,7520935.0252941,9.7625
"320",756743.02308933,7520935.0252941,9.87146666666667
"321",756761.658168911,7520935.0252941,9.52026666666667
"322",756780.293248492,7520935.0252941,9.52026666666667
"323",756798.928328073,7520935.0252941,11.2723666666667
"324",756817.563407654,7520935.0252941,10.6516
"325",756836.198487235,7520935.0252941,10.6240333333333
"326",756854.833566817,7520935.0252941,7.37026666666667
"327",756873.468646398,7520935.0252941,7.37026666666667
"328",756892.103725979,7520935.0252941,7.49803333333333
"329",756910.73880556,7520935.0252941,8.19773333333333
"330",756929.373885141,7520935.0252941,8.19773333333333
"331",756948.008964722,7520935.0252941,7.21236666666666
"332",756966.644044303,7520935.0252941,7.21236666666666
"333",756985.279123884,7520935.0252941,6.99603333333333
"334",757003.914203465,7520935.0252941,7.4852
"335",757022.549283046,7520935.0252941,7.5148
"336",757041.184362627,7520935.0252941,7.7287
"337",757059.819442208,7520935.0252941,7.7287
"338",757078.454521789,7520935.0252941,7.7287
"339",757823.857705032,7520935.0252941,15.4274666666667
"340",757842.492784613,7520935.0252941,15.8990666666667
"341",757861.127864194,7520935.0252941,15.9902666666667
"342",757879.762943775,7520935.0252941,15.9902666666667
"343",757898.398023356,7520935.0252941,15.6612
"344",756705.752930168,7520922.8709777,10.4238666666667
"345",756724.388009749,7520922.8709777,9.7625
"346",756743.02308933,7520922.8709777,9.87146666666667
"347",756761.658168911,7520922.8709777,9.52026666666667
"348",756780.293248492,7520922.8709777,9.52026666666667
"349",756798.928328073,7520922.8709777,11.2723666666667
"350",756817.563407654,7520922.8709777,10.6516
"351",756836.198487235,7520922.8709777,10.6240333333333
"352",756854.833566817,7520922.8709777,7.37026666666667
"353",756873.468646398,7520922.8709777,7.37026666666667
"354",756892.103725979,7520922.8709777,7.49803333333333
"355",756910.73880556,7520922.8709777,8.19773333333333
"356",756929.373885141,7520922.8709777,8.19773333333333
"357",756948.008964722,7520922.8709777,7.21236666666666
"358",756966.644044303,7520922.8709777,7.21236666666666
"359",756985.279123884,7520922.8709777,6.99603333333333
"360",757003.914203465,7520922.8709777,7.4852
"361",757022.549283046,7520922.8709777,7.5148
"362",757041.184362627,7520922.8709777,7.7287
"363",757059.819442208,7520922.8709777,7.7287
"364",757078.454521789,7520922.8709777,7.7287
"365",757823.857705032,7520922.8709777,15.4274666666667
"366",757842.492784613,7520922.8709777,15.8990666666667
"367",757861.127864194,7520922.8709777,15.9902666666667
"368",757879.762943775,7520922.8709777,15.9902666666667
"369",757898.398023356,7520922.8709777,15.6612
"370",757917.033102937,7520922.8709777,15.7766333333333
"371",756687.117850587,7520910.71666129,9.4194
"372",756705.752930168,7520910.71666129,10.4982
"373",756724.388009749,7520910.71666129,9.83683333333333
"374",756743.02308933,7520910.71666129,9.9458
"375",756761.658168911,7520910.71666129,9.5946
"376",756780.293248492,7520910.71666129,9.5946
"377",756798.928328073,7520910.71666129,11.3467
"378",756817.563407654,7520910.71666129,10.7339333333333
"379",756836.198487235,7520910.71666129,10.7063666666667
"380",756854.833566817,7520910.71666129,7.4526
"381",756873.468646398,7520910.71666129,7.4526
"382",756892.103725979,7520910.71666129,7.58036666666667
"383",756910.73880556,7520910.71666129,8.30286666666667
"384",756929.373885141,7520910.71666129,8.30286666666667
"385",756948.008964722,7520910.71666129,7.34083333333333
"386",756966.644044303,7520910.71666129,7.34083333333333
"387",756985.279123884,7520910.71666129,7.1335
"388",757003.914203465,7520910.71666129,7.62266666666666
"389",757022.549283046,7520910.71666129,7.6756
"390",757041.184362627,7520910.71666129,7.8895
"391",757059.819442208,7520910.71666129,7.8895
"392",757078.454521789,7520910.71666129,7.8895
"393",757823.857705032,7520910.71666129,15.5882666666667
"394",757842.492784613,7520910.71666129,16.0598666666667
"395",757861.127864194,7520910.71666129,16.1510666666667
"396",757879.762943775,7520910.71666129,16.1510666666667
"397",757898.398023356,7520910.71666129,15.822
"398",757917.033102937,7520910.71666129,15.9374333333333
"399",756668.482771006,7520898.56234489,9.4194
"400",756687.117850587,7520898.56234489,9.4194
"401",756705.752930168,7520898.56234489,10.4982
"402",756724.388009749,7520898.56234489,9.83683333333333
"403",756743.02308933,7520898.56234489,9.9458
"404",756761.658168911,7520898.56234489,9.5946
"405",756780.293248492,7520898.56234489,9.5946
"406",756798.928328073,7520898.56234489,11.3455
"407",756817.563407654,7520898.56234489,10.7597
"408",756836.198487235,7520898.56234489,10.7321333333333
"409",756854.833566817,7520898.56234489,7.49456666666667
"410",756873.468646398,7520898.56234489,7.49456666666667
"411",756892.103725979,7520898.56234489,7.621
"412",756910.73880556,7520898.56234489,8.35463333333334
"413",756929.373885141,7520898.56234489,8.35463333333334
"414",756948.008964722,7520898.56234489,7.38786666666666
"415",756966.644044303,7520898.56234489,7.38786666666666
"416",756985.279123884,7520898.56234489,7.18053333333333
"417",757003.914203465,7520898.56234489,7.57273333333333
"418",757022.549283046,7520898.56234489,7.62566666666666
"419",757041.184362627,7520898.56234489,7.82396666666666
"420",757059.819442208,7520898.56234489,7.82396666666666
"421",757078.454521789,7520898.56234489,7.82396666666666
"422",757823.857705032,7520898.56234489,15.569
"423",757842.492784613,7520898.56234489,16.0406
"424",757861.127864194,7520898.56234489,16.1338
"425",757879.762943775,7520898.56234489,16.1338
"426",757898.398023356,7520898.56234489,15.8047333333333
"427",757917.033102937,7520898.56234489,15.9201666666667
"428",757935.668182518,7520898.56234489,15.9201666666667
"429",756668.482771006,7520886.40802849,9.4194
"430",756687.117850587,7520886.40802849,9.4194
"431",756705.752930168,7520886.40802849,10.4982
"432",756724.388009749,7520886.40802849,9.83683333333333
"433",756743.02308933,7520886.40802849,9.9458
"434",756761.658168911,7520886.40802849,9.5946
"435",756780.293248492,7520886.40802849,9.5946
"436",756798.928328073,7520886.40802849,11.3455
"437",756817.563407654,7520886.40802849,10.7597
"438",756836.198487235,7520886.40802849,10.7321333333333
"439",756854.833566817,7520886.40802849,7.49456666666667
"440",756873.468646398,7520886.40802849,7.49456666666667
"441",756892.103725979,7520886.40802849,7.621
"442",756910.73880556,7520886.40802849,8.35463333333334
"443",756929.373885141,7520886.40802849,8.35463333333334
"444",756948.008964722,7520886.40802849,7.38786666666666
"445",756966.644044303,7520886.40802849,7.38786666666666
"446",756985.279123884,7520886.40802849,7.18053333333333
"447",757003.914203465,7520886.40802849,7.57273333333333
"448",757022.549283046,7520886.40802849,7.62566666666666
"449",757041.184362627,7520886.40802849,7.82396666666666
"450",757059.819442208,7520886.40802849,7.82396666666666
"451",757078.454521789,7520886.40802849,7.82396666666666
"452",757823.857705032,7520886.40802849,15.569
"453",757842.492784613,7520886.40802849,16.0406
"454",757861.127864194,7520886.40802849,16.1338
"455",757879.762943775,7520886.40802849,16.1338
"456",757898.398023356,7520886.40802849,15.8047333333333
"457",757917.033102937,7520886.40802849,15.9201666666667
"458",757935.668182518,7520886.40802849,15.9201666666667
"459",757954.3032621,7520886.40802849,16.9258333333333
"460",756649.847691425,7520874.25371208,9.83096666666666
"461",756668.482771006,7520874.25371208,9.4194
"462",756687.117850587,7520874.25371208,9.4194
"463",756705.752930168,7520874.25371208,10.4982
"464",756724.388009749,7520874.25371208,9.83683333333333
"465",756743.02308933,7520874.25371208,9.9458
"466",756761.658168911,7520874.25371208,9.5946
"467",756780.293248492,7520874.25371208,9.5946
"468",756798.928328073,7520874.25371208,11.3455
"469",756817.563407654,7520874.25371208,10.7597
"470",756836.198487235,7520874.25371208,10.7321333333333
"471",756854.833566817,7520874.25371208,7.49456666666667
"472",756873.468646398,7520874.25371208,7.49456666666667
"473",756892.103725979,7520874.25371208,7.621
"474",756910.73880556,7520874.25371208,8.35463333333334
"475",756929.373885141,7520874.25371208,8.35463333333334
"476",756948.008964722,7520874.25371208,7.38786666666666
"477",756966.644044303,7520874.25371208,7.38786666666666
"478",756985.279123884,7520874.25371208,7.18053333333333
"479",757003.914203465,7520874.25371208,7.57273333333333
"480",757022.549283046,7520874.25371208,7.62566666666666
"481",757041.184362627,7520874.25371208,7.82396666666666
"482",757059.819442208,7520874.25371208,7.82396666666666
"483",757078.454521789,7520874.25371208,7.82396666666666
"484",757097.08960137,7520874.25371208,8.55036666666667
"485",757823.857705032,7520874.25371208,15.569
"486",757842.492784613,7520874.25371208,16.0406
"487",757861.127864194,7520874.25371208,16.1338
"488",757879.762943775,7520874.25371208,16.1338
"489",757898.398023356,7520874.25371208,15.8047333333333
"490",757917.033102937,7520874.25371208,15.9201666666667
"491",757935.668182518,7520874.25371208,15.9201666666667
"492",757954.3032621,7520874.25371208,16.9258333333333
"493",757972.938341681,7520874.25371208,16.9258333333333
"494",756631.212611844,7520862.09939568,10.0351666666667
"495",756649.847691425,7520862.09939568,9.86896666666666
"496",756668.482771006,7520862.09939568,9.5238
"497",756687.117850587,7520862.09939568,9.5238
"498",756705.752930168,7520862.09939568,10.6026
"499",756724.388009749,7520862.09939568,10.2169
"500",756743.02308933,7520862.09939568,10.3258666666667
"501",756761.658168911,7520862.09939568,9.97466666666666
"502",756780.293248492,7520862.09939568,9.97466666666666
"503",756798.928328073,7520862.09939568,11.7255666666667
"504",756817.563407654,7520862.09939568,12.6299666666667
"505",756836.198487235,7520862.09939568,12.6024
"506",756854.833566817,7520862.09939568,9.50716666666667
"507",756873.468646398,7520862.09939568,9.50716666666667
"508",756892.103725979,7520862.09939568,9.6336
"509",756910.73880556,7520862.09939568,10.5433
"510",756929.373885141,7520862.09939568,10.5433
"511",756948.008964722,7520862.09939568,9.69846666666666
"512",756966.644044303,7520862.09939568,9.69846666666666
"513",756985.279123884,7520862.09939568,9.49273333333333
"514",757003.914203465,7520862.09939568,9.75
"515",757022.549283046,7520862.09939568,9.83693333333333
"516",757041.184362627,7520862.09939568,9.97003333333333
"517",757059.819442208,7520862.09939568,9.97003333333333
"518",757078.454521789,7520862.09939568,9.97003333333333
"519",757097.08960137,7520862.09939568,10.6964333333333
"520",757171.629919695,7520862.09939568,10.5648
"521",757190.264999276,7520862.09939568,10.4589
"522",757208.900078857,7520862.09939568,10.7986333333333
"523",757823.857705032,7520862.09939568,17.7710666666667
"524",757842.492784613,7520862.09939568,18.2426666666667
"525",757861.127864194,7520862.09939568,18.3358666666667
"526",757879.762943775,7520862.09939568,18.3358666666667
"527",757898.398023356,7520862.09939568,18.0068
"528",757917.033102937,7520862.09939568,18.1222333333333
"529",757935.668182518,7520862.09939568,18.1222333333333
"530",757954.3032621,7520862.09939568,19.1439
"531",757972.938341681,7520862.09939568,19.1439
"532",756612.577532263,7520849.94507928,10.0543666666667
"533",756631.212611844,7520849.94507928,10.0543666666667
"534",756649.847691425,7520849.94507928,9.88816666666666
"535",756668.482771006,7520849.94507928,9.55583333333333
"536",756687.117850587,7520849.94507928,9.55583333333333
"537",756705.752930168,7520849.94507928,10.6346333333333
"538",756724.388009749,7520849.94507928,10.2594333333333
"539",756743.02308933,7520849.94507928,10.3684
"540",756761.658168911,7520849.94507928,10.0184
"541",756780.293248492,7520849.94507928,10.0184
"542",756798.928328073,7520849.94507928,11.7818
"543",756817.563407654,7520849.94507928,12.8771
"544",756836.198487235,7520849.94507928,12.8515333333333
"545",756854.833566817,7520849.94507928,9.76563333333333
"546",756873.468646398,7520849.94507928,9.76563333333333
"547",756892.103725979,7520849.94507928,9.89006666666667
"548",756910.73880556,7520849.94507928,10.8694333333333
"549",756929.373885141,7520849.94507928,10.8694333333333
"550",756948.008964722,7520849.94507928,10.0782333333333
"551",756966.644044303,7520849.94507928,10.0442333333333
"552",756985.279123884,7520849.94507928,9.8394
"553",757003.914203465,7520849.94507928,10.0548333333333
"554",757022.549283046,7520849.94507928,10.1417666666667
"555",757041.184362627,7520849.94507928,10.1774666666667
"556",757059.819442208,7520849.94507928,10.1774666666667
"557",757078.454521789,7520849.94507928,10.1774666666667
